route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id
4,512 SA,[@1.0.179119757@][1704365365480]/305__512_SA,shape_31,Universität,,1,512 SA
4,512 SIL,[@1.0.179119757@][1704365365480]/305__512_SIL,shape_31,Universität,,1,512 SIL
4,405 SIL,[@1.0.179119757@][1704365365480]/306__405_SIL,shape_31,Universität,,1,405 SIL
4,405 SA,[@1.0.179119757@][1704365365480]/306__405_SA,shape_31,Universität,,1,405 SA
4,7039601 SA,[@1.0.179119757@][1704365365480]/307__7039601_SA,shape_31,Universität,,1,7039601 SA
4,7039601 SIL,[@1.0.179119757@][1704365365480]/307__7039601_SIL,shape_31,Universität,,1,7039601 SIL
4,7039601 HA,[@1.0.179119757@][1704365365480]/307__7039601_HA,shape_31,Universität,,1,7039601 HA
4,00411 SF/WF,[@1.0.179119757@][1704365365480]/308__00411_SF/WF,shape_34,Universität,,1,00411 SF/WF
4,00409 SF/WF,[@1.0.179119757@][1704365365480]/309__00409_SF/WF,shape_34,Universität,,1,00409 SF/WF
4,804 SO,[@1.0.179119757@][1704365365480]/31__804_SO,shape_27,Wutzlhofen,,0,804 SO
4,7480021,[@1.0.179119757@][1704365365480]/310__7480021,shape_34,Universität,,1,7480021
4,00441,[@1.0.179119757@][1704365365480]/311__00441,shape_34,Universität,,1,00441
4,7024042 DOcopy,[@1.0.179119757@][1704365365480]/312__7024042_DOcopy,shape_34,Universität,,1,7024042 DOcopy
4,7024002copy,[@1.0.179119757@][1704365365480]/312__7024002copy,shape_34,Universität,,1,7024002copy
4,00424,[@1.0.179119757@][1704365365480]/313__00424,shape_34,Universität,,1,00424
4,00424 Ferien,[@1.0.179119757@][1704365365480]/313__00424_Ferien,shape_34,Universität,,1,00424 Ferien
4,07705,[@1.0.179119757@][1704365365480]/314__07705,shape_34,Universität,,1,07705
4,00322,[@1.0.179119757@][1704365365480]/315__00322,shape_34,Universität,,1,00322
4,00321,[@1.0.179119757@][1704365365480]/316__00321,shape_34,Universität,,1,00321
4,00321 Ferien (U-MD),[@1.0.179119757@][1704365365480]/316__00321_Ferien_(U-MD),shape_34,Universität,,1,00321 Ferien (U-MD)
4,00321 Ferien (U-FR),[@1.0.179119757@][1704365365480]/316__00321_Ferien_(U-FR),shape_34,Universität,,1,00321 Ferien (U-FR)
4,00308,[@1.0.179119757@][1704365365480]/317__00308,shape_34,Universität,,1,00308
4,00302,[@1.0.179119757@][1704365365480]/318__00302,shape_34,Universität,,1,00302
4,07833 (U-MF),[@1.0.179119757@][1704365365480]/319__07833_(U-MF),shape_34,Universität,,1,07833 (U-MF)
4,00303 Ferien,[@1.0.179119757@][1704365365480]/319__00303_Ferien,shape_34,Universität,,1,00303 Ferien
4,07833,[@1.0.179119757@][1704365365480]/319__07833,shape_34,Universität,,1,07833
4,7066702 SO,[@1.0.179119757@][1704365365480]/32__7066702_SO,shape_27,Wutzlhofen,,0,7066702 SO
4,7050022,[@1.0.179119757@][1704365365480]/320__7050022,shape_34,Universität,,1,7050022
4,7480021,[@1.0.179119757@][1704365365480]/321__7480021,shape_34,Universität,,1,7480021
4,00441,[@1.0.179119757@][1704365365480]/322__00441,shape_34,Universität,,1,00441
4,00413 MiDo mit Eisl.,[@1.0.179119757@][1704365365480]/323__00413_MiDo_mit_Eisl.,shape_34,Universität,,1,00413 MiDo mit Eisl.
4,00413 Ferien (U-FR),[@1.0.179119757@][1704365365480]/323__00413_Ferien_(U-FR),shape_34,Universität,,1,00413 Ferien (U-FR)
4,00413,[@1.0.179119757@][1704365365480]/323__00413,shape_34,Universität,,1,00413
4,00413 (U-DO),[@1.0.179119757@][1704365365480]/323__00413_(U-DO),shape_34,Universität,,1,00413 (U-DO)
4,00413 Ferien (U-MD),[@1.0.179119757@][1704365365480]/323__00413_Ferien_(U-MD),shape_34,Universität,,1,00413 Ferien (U-MD)
4,00413 (U-MM),[@1.0.179119757@][1704365365480]/323__00413_(U-MM),shape_34,Universität,,1,00413 (U-MM)
4,21123 (U-MF),[@1.0.179119757@][1704365365480]/324__21123_(U-MF),shape_34,Universität,,1,21123 (U-MF)
4,06423 Ferien (U-MF),[@1.0.179119757@][1704365365480]/324__06423_Ferien_(U-MF),shape_34,Universität,,1,06423 Ferien (U-MF)
4,21123,[@1.0.179119757@][1704365365480]/324__21123,shape_34,Universität,,1,21123
4,00311 (U-MD),[@1.0.179119757@][1704365365480]/325__00311_(U-MD),shape_34,Universität,,1,00311 (U-MD)
4,00311 (U-FR) mit Eisl.,[@1.0.179119757@][1704365365480]/325__00311_(U-FR)_mit_Eisl.,shape_34,Universität,,1,00311 (U-FR) mit Eisl.
4,05417 FR mit Eisl.,[@1.0.179119757@][1704365365480]/325__05417_FR_mit_Eisl.,shape_34,Universität,,1,05417 FR mit Eisl.
4,05417 MD,[@1.0.179119757@][1704365365480]/325__05417_MD,shape_34,Universität,,1,05417 MD
4,20611 Ferien (U-FR),[@1.0.179119757@][1704365365480]/325__20611_Ferien_(U-FR),shape_34,Universität,,1,20611 Ferien (U-FR)
4,20611 Ferien (U-MD),[@1.0.179119757@][1704365365480]/325__20611_Ferien_(U-MD),shape_34,Universität,,1,20611 Ferien (U-MD)
4,00424 Ferien,[@1.0.179119757@][1704365365480]/326__00424_Ferien,shape_34,Universität,,1,00424 Ferien
4,00424,[@1.0.179119757@][1704365365480]/326__00424,shape_34,Universität,,1,00424
4,07705,[@1.0.179119757@][1704365365480]/327__07705,shape_34,Universität,,1,07705
4,00322,[@1.0.179119757@][1704365365480]/328__00322,shape_34,Universität,,1,00322
4,00321 Ferien (U-FR),[@1.0.179119757@][1704365365480]/329__00321_Ferien_(U-FR),shape_34,Universität,,1,00321 Ferien (U-FR)
4,00321,[@1.0.179119757@][1704365365480]/329__00321,shape_34,Universität,,1,00321
4,00321 Ferien (U-MD),[@1.0.179119757@][1704365365480]/329__00321_Ferien_(U-MD),shape_34,Universität,,1,00321 Ferien (U-MD)
4,7066702 SO,[@1.0.179119757@][1704365365480]/33__7066702_SO,shape_27,Wutzlhofen,,0,7066702 SO
4,7480021,[@1.0.179119757@][1704365365480]/330__7480021,shape_34,Universität,,1,7480021
4,7048002,[@1.0.179119757@][1704365365480]/331__7048002,shape_34,Universität,,1,7048002
4,05417 MD,[@1.0.179119757@][1704365365480]/332__05417_MD,shape_34,Universität,,1,05417 MD
4,00311 (U-MD),[@1.0.179119757@][1704365365480]/332__00311_(U-MD),shape_34,Universität,,1,00311 (U-MD)
4,20427 Ferien (U-MD) ohne Eisl.,[@1.0.179119757@][1704365365480]/332__20427_Ferien_(U-MD)_ohne_Eisl.,shape_34,Universität,,1,20427 Ferien (U-MD) ohne Eisl.
4,05417 FR mit Eisl.,[@1.0.179119757@][1704365365480]/332__05417_FR_mit_Eisl.,shape_34,Universität,,1,05417 FR mit Eisl.
4,00311 (U-FR) mit Eisl.,[@1.0.179119757@][1704365365480]/332__00311_(U-FR)_mit_Eisl.,shape_34,Universität,,1,00311 (U-FR) mit Eisl.
4,20427 Ferien (U-MiDo) mit Eisl.,[@1.0.179119757@][1704365365480]/332__20427_Ferien_(U-MiDo)_mit_Eisl.,shape_34,Universität,,1,20427 Ferien (U-MiDo) mit Eisl.
4,20427 Ferien (U-FR) mit Eisl.,[@1.0.179119757@][1704365365480]/332__20427_Ferien_(U-FR)_mit_Eisl.,shape_34,Universität,,1,20427 Ferien (U-FR) mit Eisl.
4,00308,[@1.0.179119757@][1704365365480]/333__00308,shape_34,Universität,,1,00308
4,00424 Ferien,[@1.0.179119757@][1704365365480]/334__00424_Ferien,shape_34,Universität,,1,00424 Ferien
4,00424,[@1.0.179119757@][1704365365480]/334__00424,shape_34,Universität,,1,00424
4,00604,[@1.0.179119757@][1704365365480]/335__00604,shape_34,Universität,,1,00604
4,00604 früher Schulschl.,[@1.0.179119757@][1704365365480]/335__00604_früher_Schulschl.,shape_34,Universität,,1,00604 früher Schulschl.
4,21123,[@1.0.179119757@][1704365365480]/336__21123,shape_34,Universität,,1,21123
4,06423 Ferien (U-MF),[@1.0.179119757@][1704365365480]/336__06423_Ferien_(U-MF),shape_34,Universität,,1,06423 Ferien (U-MF)
4,21123 (U-MF),[@1.0.179119757@][1704365365480]/336__21123_(U-MF),shape_34,Universität,,1,21123 (U-MF)
4,03942 Ferien,[@1.0.179119757@][1704365365480]/337__03942_Ferien,shape_34,Universität,,1,03942 Ferien
4,03942 Ferien (U-FR),[@1.0.179119757@][1704365365480]/337__03942_Ferien_(U-FR),shape_34,Universität,,1,03942 Ferien (U-FR)
4,03942,[@1.0.179119757@][1704365365480]/337__03942,shape_34,Universität,,1,03942
4,00441,[@1.0.179119757@][1704365365480]/338__00441,shape_34,Universität,,1,00441
4,20615 Ferien (U-MF),[@1.0.179119757@][1704365365480]/339__20615_Ferien_(U-MF),shape_34,Universität,,1,20615 Ferien (U-MF)
4,05315,[@1.0.179119757@][1704365365480]/339__05315,shape_34,Universität,,1,05315
4,05315 (U-MF),[@1.0.179119757@][1704365365480]/339__05315_(U-MF),shape_34,Universität,,1,05315 (U-MF)
4,406 SO mit Eisl.,[@1.0.179119757@][1704365365480]/34__406_SO_mit_Eisl.,shape_27,Wutzlhofen,,0,406 SO mit Eisl.
4,7050022,[@1.0.179119757@][1704365365480]/340__7050022,shape_34,Universität,,1,7050022
4,00302,[@1.0.179119757@][1704365365480]/341__00302,shape_34,Universität,,1,00302
4,07705,[@1.0.179119757@][1704365365480]/342__07705,shape_34,Universität,,1,07705
4,00322,[@1.0.179119757@][1704365365480]/343__00322,shape_34,Universität,,1,00322
4,00231,[@1.0.179119757@][1704365365480]/344__00231,shape_34,Universität,,1,00231
4,00303 Ferien,[@1.0.179119757@][1704365365480]/344__00303_Ferien,shape_34,Universität,,1,00303 Ferien
4,00301 SF/WF,[@1.0.179119757@][1704365365480]/345__00301_SF/WF,shape_34,Universität,,1,00301 SF/WF
4,00303 SF/WF,[@1.0.179119757@][1704365365480]/346__00303_SF/WF,shape_34,Universität,,1,00303 SF/WF
4,07715 SF/WF,[@1.0.179119757@][1704365365480]/347__07715_SF/WF,shape_34,Universität,,1,07715 SF/WF
4,00302 SF/WF,[@1.0.179119757@][1704365365480]/348__00302_SF/WF,shape_34,Universität,,1,00302 SF/WF
4,00409 SF/WF,[@1.0.179119757@][1704365365480]/349__00409_SF/WF,shape_34,Universität,,1,00409 SF/WF
4,7066702 SO,[@1.0.179119757@][1704365365480]/35__7066702_SO,shape_27,Wutzlhofen,,0,7066702 SO
4,00411 SF/WF,[@1.0.179119757@][1704365365480]/350__00411_SF/WF,shape_34,Universität,,1,00411 SF/WF
4,00301 SF/WF,[@1.0.179119757@][1704365365480]/351__00301_SF/WF,shape_34,Universität,,1,00301 SF/WF
4,00303 SF/WF,[@1.0.179119757@][1704365365480]/352__00303_SF/WF,shape_34,Universität,,1,00303 SF/WF
4,00411 SF/WF,[@1.0.179119757@][1704365365480]/353__00411_SF/WF,shape_34,Universität,,1,00411 SF/WF
4,07715 SF/WF,[@1.0.179119757@][1704365365480]/354__07715_SF/WF,shape_34,Universität,,1,07715 SF/WF
4,00513 SF/WF,[@1.0.179119757@][1704365365480]/355__00513_SF/WF,shape_34,Universität,,1,00513 SF/WF
4,00303 SF/WF,[@1.0.179119757@][1704365365480]/356__00303_SF/WF,shape_34,Universität,,1,00303 SF/WF
4,07715 SF/WF,[@1.0.179119757@][1704365365480]/357__07715_SF/WF,shape_34,Universität,,1,07715 SF/WF
4,7048552 SF/WF,[@1.0.179119757@][1704365365480]/358__7048552_SF/WF,shape_34,Universität,,1,7048552 SF/WF
4,00409 SF/WF,[@1.0.179119757@][1704365365480]/359__00409_SF/WF,shape_34,Universität,,1,00409 SF/WF
4,406 SO mit Eisl.,[@1.0.179119757@][1704365365480]/36__406_SO_mit_Eisl.,shape_27,Wutzlhofen,,0,406 SO mit Eisl.
4,7048552 SF/WF,[@1.0.179119757@][1704365365480]/360__7048552_SF/WF,shape_34,Universität,,1,7048552 SF/WF
4,00409 SF/WF,[@1.0.179119757@][1704365365480]/361__00409_SF/WF,shape_34,Universität,,1,00409 SF/WF
4,00411 SF/WF,[@1.0.179119757@][1704365365480]/362__00411_SF/WF,shape_34,Universität,,1,00411 SF/WF
4,00413 (U-DO),[@1.0.179119757@][1704365365480]/363__00413_(U-DO),shape_34,Universität,,1,00413 (U-DO)
4,00413 MiDo mit Eisl.,[@1.0.179119757@][1704365365480]/363__00413_MiDo_mit_Eisl.,shape_34,Universität,,1,00413 MiDo mit Eisl.
4,00413,[@1.0.179119757@][1704365365480]/363__00413,shape_34,Universität,,1,00413
4,00413 (U-MM),[@1.0.179119757@][1704365365480]/363__00413_(U-MM),shape_34,Universität,,1,00413 (U-MM)
4,00413 Ferien (U-MD),[@1.0.179119757@][1704365365480]/363__00413_Ferien_(U-MD),shape_34,Universität,,1,00413 Ferien (U-MD)
4,00413 Ferien (U-FR),[@1.0.179119757@][1704365365480]/363__00413_Ferien_(U-FR),shape_34,Universität,,1,00413 Ferien (U-FR)
4,07720,[@1.0.179119757@][1704365365480]/364__07720,shape_34,Universität,,1,07720
4,00303 Ferien,[@1.0.179119757@][1704365365480]/365__00303_Ferien,shape_35,Universität,,1,00303 Ferien
4,00231,[@1.0.179119757@][1704365365480]/365__00231,shape_35,Universität,,1,00231
4,7030021,[@1.0.179119757@][1704365365480]/366__7030021,shape_35,Universität,,1,7030021
4,7030021,[@1.0.179119757@][1704365365480]/367__7030021,shape_35,Universität,,1,7030021
4,7051003,[@1.0.179119757@][1704365365480]/368__7051003,shape_35,Universität,,1,7051003
4,7051003,[@1.0.179119757@][1704365365480]/369__7051003,shape_35,Universität,,1,7051003
4,7066702 SO,[@1.0.179119757@][1704365365480]/37__7066702_SO,shape_27,Wutzlhofen,,0,7066702 SO
4,00412,[@1.0.179119757@][1704365365480]/370__00412,shape_36,Universität,,1,00412
4,07833 (U-MF),[@1.0.179119757@][1704365365480]/371__07833_(U-MF),shape_37,Universität,,1,07833 (U-MF)
4,07833,[@1.0.179119757@][1704365365480]/371__07833,shape_37,Universität,,1,07833
4,7066702 SO,[@1.0.179119757@][1704365365480]/38__7066702_SO,shape_27,Wutzlhofen,,0,7066702 SO
4,406 SO mit Eisl.,[@1.0.179119757@][1704365365480]/39__406_SO_mit_Eisl.,shape_27,Wutzlhofen,,0,406 SO mit Eisl.
4,7066702 SO,[@1.0.179119757@][1704365365480]/40__7066702_SO,shape_27,Wutzlhofen,,0,7066702 SO
4,7066702 SO,[@1.0.179119757@][1704365365480]/41__7066702_SO,shape_27,Wutzlhofen,,0,7066702 SO
4,406 SO mit Eisl.,[@1.0.179119757@][1704365365480]/42__406_SO_mit_Eisl.,shape_27,Wutzlhofen,,0,406 SO mit Eisl.
4,7066702 SO,[@1.0.179119757@][1704365365480]/43__7066702_SO,shape_27,Wutzlhofen,,0,7066702 SO
4,406 SO mit Eisl.,[@1.0.179119757@][1704365365480]/44__406_SO_mit_Eisl.,shape_27,Wutzlhofen,,0,406 SO mit Eisl.
4,211 SO,[@1.0.179119757@][1704365365480]/45__211_SO,shape_27,Wutzlhofen,,0,211 SO
4,7039001,[@1.0.179119757@][1704365365480]/46__7039001,shape_27,Wutzlhofen,,0,7039001
4,00734 DO,[@1.0.179119757@][1704365365480]/47__00734_DO,shape_27,Wutzlhofen,,0,00734 DO
4,00734,[@1.0.179119757@][1704365365480]/47__00734,shape_27,Wutzlhofen,,0,00734
4,00304 SF/WF,[@1.0.179119757@][1704365365480]/47__00304_SF/WF,shape_27,Wutzlhofen,,0,00304 SF/WF
4,7039001,[@1.0.179119757@][1704365365480]/48__7039001,shape_27,Wutzlhofen,,0,7039001
4,00304 SF/WF,[@1.0.179119757@][1704365365480]/49__00304_SF/WF,shape_27,Wutzlhofen,,0,00304 SF/WF
4,00734 DO,[@1.0.179119757@][1704365365480]/49__00734_DO,shape_27,Wutzlhofen,,0,00734 DO
4,00734,[@1.0.179119757@][1704365365480]/49__00734,shape_27,Wutzlhofen,,0,00734
4,00734,[@1.0.179119757@][1704365365480]/50__00734,shape_27,Wutzlhofen,,0,00734
4,00304 SF/WF,[@1.0.179119757@][1704365365480]/50__00304_SF/WF,shape_27,Wutzlhofen,,0,00304 SF/WF
4,00734 DO,[@1.0.179119757@][1704365365480]/50__00734_DO,shape_27,Wutzlhofen,,0,00734 DO
4,7039001,[@1.0.179119757@][1704365365480]/51__7039001,shape_27,Wutzlhofen,,0,7039001
4,7039001,[@1.0.179119757@][1704365365480]/52__7039001,shape_27,Wutzlhofen,,0,7039001
4,7055506 Ferien,[@1.0.179119757@][1704365365480]/53__7055506_Ferien,shape_27,Wutzlhofen,,0,7055506 Ferien
4,00307 SF/WF,[@1.0.179119757@][1704365365480]/53__00307_SF/WF,shape_27,Wutzlhofen,,0,00307 SF/WF
4,7055006,[@1.0.179119757@][1704365365480]/53__7055006,shape_27,Wutzlhofen,,0,7055006
4,7039001,[@1.0.179119757@][1704365365480]/54__7039001,shape_27,Wutzlhofen,,0,7039001
4,804 SO,[@1.0.179119757@][1704365365480]/55__804_SO,shape_27,Wutzlhofen,,0,804 SO
4,7039601 HA,[@1.0.179119757@][1704365365480]/56__7039601_HA,shape_27,Wutzlhofen,,0,7039601 HA
4,7039601 SA,[@1.0.179119757@][1704365365480]/56__7039601_SA,shape_27,Wutzlhofen,,0,7039601 SA
4,7039601 SIL,[@1.0.179119757@][1704365365480]/56__7039601_SIL,shape_27,Wutzlhofen,,0,7039601 SIL
4,421 SA,[@1.0.179119757@][1704365365480]/57__421_SA,shape_27,Wutzlhofen,,0,421 SA
4,421 HA,[@1.0.179119757@][1704365365480]/57__421_HA,shape_27,Wutzlhofen,,0,421 HA
4,421 SIL,[@1.0.179119757@][1704365365480]/57__421_SIL,shape_27,Wutzlhofen,,0,421 SIL
4,7039601 SA,[@1.0.179119757@][1704365365480]/58__7039601_SA,shape_27,Wutzlhofen,,0,7039601 SA
4,7039601 HA,[@1.0.179119757@][1704365365480]/58__7039601_HA,shape_27,Wutzlhofen,,0,7039601 HA
4,7039601 SIL,[@1.0.179119757@][1704365365480]/58__7039601_SIL,shape_27,Wutzlhofen,,0,7039601 SIL
4,421 HA,[@1.0.179119757@][1704365365480]/59__421_HA,shape_27,Wutzlhofen,,0,421 HA
4,421 SA,[@1.0.179119757@][1704365365480]/59__421_SA,shape_27,Wutzlhofen,,0,421 SA
4,421 SIL,[@1.0.179119757@][1704365365480]/59__421_SIL,shape_27,Wutzlhofen,,0,421 SIL
4,405 SIL,[@1.0.179119757@][1704365365480]/6__405_SIL,shape_33,Universität,,1,405 SIL
4,211 SO,[@1.0.179119757@][1704365365480]/60__211_SO,shape_27,Wutzlhofen,,0,211 SO
4,7066702 SO,[@1.0.179119757@][1704365365480]/61__7066702_SO,shape_27,Wutzlhofen,,0,7066702 SO
4,1801 SO,[@1.0.179119757@][1704365365480]/62__1801_SO,shape_27,Wutzlhofen,,0,1801 SO
4,211 SO,[@1.0.179119757@][1704365365480]/63__211_SO,shape_27,Wutzlhofen,,0,211 SO
4,7066702 SO,[@1.0.179119757@][1704365365480]/64__7066702_SO,shape_27,Wutzlhofen,,0,7066702 SO
4,1801 SO,[@1.0.179119757@][1704365365480]/65__1801_SO,shape_27,Wutzlhofen,,0,1801 SO
4,211 SO,[@1.0.179119757@][1704365365480]/66__211_SO,shape_27,Wutzlhofen,,0,211 SO
4,1801 SO,[@1.0.179119757@][1704365365480]/67__1801_SO,shape_27,Wutzlhofen,,0,1801 SO
4,211 SO,[@1.0.179119757@][1704365365480]/68__211_SO,shape_27,Wutzlhofen,,0,211 SO
4,406 HA,[@1.0.179119757@][1704365365480]/69__406_HA,shape_27,Wutzlhofen,,0,406 HA
4,306 SIL,[@1.0.179119757@][1704365365480]/69__306_SIL,shape_27,Wutzlhofen,,0,306 SIL
4,306 SA,[@1.0.179119757@][1704365365480]/69__306_SA,shape_27,Wutzlhofen,,0,306 SA
4,7039601 SA,[@1.0.179119757@][1704365365480]/70__7039601_SA,shape_27,Wutzlhofen,,0,7039601 SA
4,7039601 SIL,[@1.0.179119757@][1704365365480]/70__7039601_SIL,shape_27,Wutzlhofen,,0,7039601 SIL
4,7039601 HA,[@1.0.179119757@][1704365365480]/70__7039601_HA,shape_27,Wutzlhofen,,0,7039601 HA
4,7057606 HA,[@1.0.179119757@][1704365365480]/71__7057606_HA,shape_27,Wutzlhofen,,0,7057606 HA
4,7057606 SA,[@1.0.179119757@][1704365365480]/71__7057606_SA,shape_27,Wutzlhofen,,0,7057606 SA
4,7057606 SIL,[@1.0.179119757@][1704365365480]/71__7057606_SIL,shape_27,Wutzlhofen,,0,7057606 SIL
4,512 SA,[@1.0.179119757@][1704365365480]/72__512_SA,shape_27,Wutzlhofen,,0,512 SA
4,7057606 HA,[@1.0.179119757@][1704365365480]/72__7057606_HA,shape_27,Wutzlhofen,,0,7057606 HA
4,512 SIL,[@1.0.179119757@][1704365365480]/72__512_SIL,shape_27,Wutzlhofen,,0,512 SIL
4,7039601 HA,[@1.0.179119757@][1704365365480]/73__7039601_HA,shape_27,Wutzlhofen,,0,7039601 HA
4,410 SA,[@1.0.179119757@][1704365365480]/73__410_SA,shape_27,Wutzlhofen,,0,410 SA
4,410 SIL,[@1.0.179119757@][1704365365480]/73__410_SIL,shape_27,Wutzlhofen,,0,410 SIL
4,801 SA,[@1.0.179119757@][1704365365480]/74__801_SA,shape_27,Wutzlhofen,,0,801 SA
4,801 SIL,[@1.0.179119757@][1704365365480]/74__801_SIL,shape_27,Wutzlhofen,,0,801 SIL
4,522 HA,[@1.0.179119757@][1704365365480]/74__522_HA,shape_27,Wutzlhofen,,0,522 HA
4,421 HA,[@1.0.179119757@][1704365365480]/75__421_HA,shape_27,Wutzlhofen,,0,421 HA
4,421 SA,[@1.0.179119757@][1704365365480]/75__421_SA,shape_27,Wutzlhofen,,0,421 SA
4,421 SIL,[@1.0.179119757@][1704365365480]/75__421_SIL,shape_27,Wutzlhofen,,0,421 SIL
4,316 HA,[@1.0.179119757@][1704365365480]/76__316_HA,shape_27,Wutzlhofen,,0,316 HA
4,316 SIL,[@1.0.179119757@][1704365365480]/76__316_SIL,shape_27,Wutzlhofen,,0,316 SIL
4,316 SA,[@1.0.179119757@][1704365365480]/76__316_SA,shape_27,Wutzlhofen,,0,316 SA
4,405 SA,[@1.0.179119757@][1704365365480]/77__405_SA,shape_27,Wutzlhofen,,0,405 SA
4,405 SIL,[@1.0.179119757@][1704365365480]/77__405_SIL,shape_27,Wutzlhofen,,0,405 SIL
4,7057605 HA,[@1.0.179119757@][1704365365480]/77__7057605_HA,shape_27,Wutzlhofen,,0,7057605 HA
4,303 SA,[@1.0.179119757@][1704365365480]/78__303_SA,shape_27,Wutzlhofen,,0,303 SA
4,303 HA,[@1.0.179119757@][1704365365480]/78__303_HA,shape_27,Wutzlhofen,,0,303 HA
4,303 SIL,[@1.0.179119757@][1704365365480]/78__303_SIL,shape_27,Wutzlhofen,,0,303 SIL
4,7024602 SA,[@1.0.179119757@][1704365365480]/79__7024602_SA,shape_27,Wutzlhofen,,0,7024602 SA
4,7024602 HA,[@1.0.179119757@][1704365365480]/79__7024602_HA,shape_27,Wutzlhofen,,0,7024602 HA
4,7024602 SIL,[@1.0.179119757@][1704365365480]/79__7024602_SIL,shape_27,Wutzlhofen,,0,7024602 SIL
4,421 SIL,[@1.0.179119757@][1704365365480]/8__421_SIL,shape_33,Universität,,1,421 SIL
4,7039601 HA,[@1.0.179119757@][1704365365480]/80__7039601_HA,shape_27,Wutzlhofen,,0,7039601 HA
4,7039601 SIL,[@1.0.179119757@][1704365365480]/80__7039601_SIL,shape_27,Wutzlhofen,,0,7039601 SIL
4,7039601 SA,[@1.0.179119757@][1704365365480]/80__7039601_SA,shape_27,Wutzlhofen,,0,7039601 SA
4,303 SIL,[@1.0.179119757@][1704365365480]/81__303_SIL,shape_27,Wutzlhofen,,0,303 SIL
4,303 HA,[@1.0.179119757@][1704365365480]/81__303_HA,shape_27,Wutzlhofen,,0,303 HA
4,303 SA,[@1.0.179119757@][1704365365480]/81__303_SA,shape_27,Wutzlhofen,,0,303 SA
4,7057606 HA,[@1.0.179119757@][1704365365480]/82__7057606_HA,shape_27,Wutzlhofen,,0,7057606 HA
4,7057606 SIL,[@1.0.179119757@][1704365365480]/82__7057606_SIL,shape_27,Wutzlhofen,,0,7057606 SIL
4,7057606 SA,[@1.0.179119757@][1704365365480]/82__7057606_SA,shape_27,Wutzlhofen,,0,7057606 SA
4,7048601 SIL,[@1.0.179119757@][1704365365480]/83__7048601_SIL,shape_27,Wutzlhofen,,0,7048601 SIL
4,7048601 HA,[@1.0.179119757@][1704365365480]/83__7048601_HA,shape_27,Wutzlhofen,,0,7048601 HA
4,7048601 SA,[@1.0.179119757@][1704365365480]/83__7048601_SA,shape_27,Wutzlhofen,,0,7048601 SA
4,315 HA,[@1.0.179119757@][1704365365480]/84__315_HA,shape_27,Wutzlhofen,,0,315 HA
4,315 SIL,[@1.0.179119757@][1704365365480]/84__315_SIL,shape_27,Wutzlhofen,,0,315 SIL
4,315 SA,[@1.0.179119757@][1704365365480]/84__315_SA,shape_27,Wutzlhofen,,0,315 SA
4,421 SIL,[@1.0.179119757@][1704365365480]/85__421_SIL,shape_27,Wutzlhofen,,0,421 SIL
4,421 HA,[@1.0.179119757@][1704365365480]/85__421_HA,shape_27,Wutzlhofen,,0,421 HA
4,421 SA,[@1.0.179119757@][1704365365480]/85__421_SA,shape_27,Wutzlhofen,,0,421 SA
4,316 SA,[@1.0.179119757@][1704365365480]/86__316_SA,shape_27,Wutzlhofen,,0,316 SA
4,316 SIL,[@1.0.179119757@][1704365365480]/86__316_SIL,shape_27,Wutzlhofen,,0,316 SIL
4,316 HA,[@1.0.179119757@][1704365365480]/86__316_HA,shape_27,Wutzlhofen,,0,316 HA
4,7057605 HA,[@1.0.179119757@][1704365365480]/87__7057605_HA,shape_27,Wutzlhofen,,0,7057605 HA
4,7057605 SA,[@1.0.179119757@][1704365365480]/87__7057605_SA,shape_27,Wutzlhofen,,0,7057605 SA
4,7057605 SIL,[@1.0.179119757@][1704365365480]/87__7057605_SIL,shape_27,Wutzlhofen,,0,7057605 SIL
4,522 HA,[@1.0.179119757@][1704365365480]/88__522_HA,shape_27,Wutzlhofen,,0,522 HA
4,512 SIL,[@1.0.179119757@][1704365365480]/88__512_SIL,shape_27,Wutzlhofen,,0,512 SIL
4,512 SA,[@1.0.179119757@][1704365365480]/88__512_SA,shape_27,Wutzlhofen,,0,512 SA
4,311 HA,[@1.0.179119757@][1704365365480]/89__311_HA,shape_27,Wutzlhofen,,0,311 HA
4,311 SIL,[@1.0.179119757@][1704365365480]/89__311_SIL,shape_27,Wutzlhofen,,0,311 SIL
4,311 SA,[@1.0.179119757@][1704365365480]/89__311_SA,shape_27,Wutzlhofen,,0,311 SA
4,7039601 HA,[@1.0.179119757@][1704365365480]/90__7039601_HA,shape_27,Wutzlhofen,,0,7039601 HA
4,7039601 SA,[@1.0.179119757@][1704365365480]/90__7039601_SA,shape_27,Wutzlhofen,,0,7039601 SA
4,7039601 SIL,[@1.0.179119757@][1704365365480]/90__7039601_SIL,shape_27,Wutzlhofen,,0,7039601 SIL
4,303 HA,[@1.0.179119757@][1704365365480]/91__303_HA,shape_27,Wutzlhofen,,0,303 HA
4,303 SIL,[@1.0.179119757@][1704365365480]/91__303_SIL,shape_27,Wutzlhofen,,0,303 SIL
4,303 SA,[@1.0.179119757@][1704365365480]/91__303_SA,shape_27,Wutzlhofen,,0,303 SA
4,7057606 SA,[@1.0.179119757@][1704365365480]/92__7057606_SA,shape_27,Wutzlhofen,,0,7057606 SA
